test_id,price
1863,10.127416
1864,20.876186
1865,34.80605
1866,12.420388
1867,12.776213
1868,44.4587
1869,21.67086
1870,17.552055
1871,24.068373
1872,18.654795
1873,34.419743
1874,20.376854
1875,16.215456
1876,21.284786
1877,83.45092
1878,19.620567
1879,10.297977
1880,16.777397
1881,7.4861536
1882,9.696853
1883,20.578892
1884,21.497631
1885,23.481802
1886,26.022974
1887,41.41221
1888,28.099594
1889,36.69493
1890,5.3536325
1891,20.285744
1892,13.488691
1893,19.649624
1894,40.90644
1895,31.772358
1896,9.471071
1897,12.601186
1898,11.909961
1899,34.18655
1900,11.736659
1901,28.805597
1902,11.351818
1903,21.169594
1904,14.091736
1905,10.982555
1906,15.226038
1907,11.441298
1908,21.160769
1909,11.908101
1910,12.8506565
1911,23.150244
1912,13.241328
1913,15.529284
1914,13.258588
1915,23.825193
1916,6.9516997
1917,13.091744
1918,27.230268
1919,30.406641
1920,16.041779
1921,83.27525
1922,15.467791
1923,30.162462
1924,13.195991
1925,11.863407
1926,13.05113
1927,29.597279
1928,8.095048
1929,35.396996
1930,104.96348
1931,29.666265
1932,29.77914
1933,17.094545
1934,10.05675
1935,34.77962
1936,36.339905
1937,58.33566
1938,9.906087
1939,11.477363
1940,8.603743
1941,38.01259
1942,54.285664
1943,71.93707
1944,10.469975
1945,30.562077
1946,51.847775
1947,34.1373
1948,6.7029276
1949,9.908188
1950,15.593899
1951,18.37309
1952,12.842759
1953,9.753403
1954,28.085915
1955,24.602343
1956,8.937052
1957,14.221983
1958,23.593395
1959,16.45641
1960,31.58379
1961,11.972081
1962,11.850704
1963,4.8925242
1964,16.78808
1965,20.09243
1966,11.599274
1967,14.13301
1968,19.977684
1969,39.482693
1970,19.6617
1971,12.696908
1972,16.137434
1973,11.134432
1974,18.099878
1975,10.626111
1976,70.83762
1977,38.158997
1978,14.277284
1979,21.109358
1980,14.2606325
1981,19.993713
1982,34.07486
1983,14.121659
1984,21.235674
1985,18.396944
1986,15.119986
1987,27.307655
1988,18.800087
1989,8.602788
1990,10.61615
1991,25.421877
1992,10.832227
1993,13.181682
1994,29.381935
1995,18.359818
1996,6.218614
1997,16.075743
1998,8.257981
1999,19.199192
2000,11.72978
2001,6.7846813
2002,35.605263
2003,38.558792
2004,9.805275
2005,22.662912
2006,9.976083
2007,30.324799
2008,14.142021
2009,17.86539
2010,22.309631
2011,26.518648
2012,21.637249
2013,26.850605
2014,10.875181
2015,12.438821
2016,6.6271696
2017,21.522188
2018,15.4107895
2019,16.98795
2020,13.994673
2021,19.585508
2022,33.307873
2023,24.825296
2024,23.14847
2025,9.7732315
2026,43.93063
2027,22.949198
2028,22.736906
2029,17.26044
2030,13.073593
2031,16.211447
2032,15.865618
2033,15.294851
2034,21.85941
2035,11.516621
2036,11.597949
2037,12.388883
2038,50.89738
2039,57.17205
2040,49.72352
2041,6.2147694
2042,17.223888
2043,80.993546
2044,18.764387
2045,44.612957
2046,21.501648
2047,22.374237
2048,24.967827
2049,22.160576
2050,21.59951
2051,33.485085
2052,37.760754
2053,47.489494
2054,11.036345
2055,16.95134
2056,12.821706
2057,15.085739
2058,10.948763
2059,22.96447
2060,28.051567
2061,30.860247
2062,14.894337
2063,12.053584
2064,19.639597
2065,20.52305
2066,11.451767
2067,26.382017
2068,16.060583
2069,20.97342
2070,16.480707
2071,26.584356
2072,23.898878
2073,8.828258
2074,34.99555
2075,14.917051
2076,14.46321
2077,7.301243
2078,9.847467
2079,27.08226
2080,7.755821
2081,21.893852
2082,9.918115
2083,13.05365
2084,26.36895
2085,22.422018
2086,58.393803
2087,21.624779
2088,13.602784
2089,31.311958
2090,29.218761
2091,22.838453
2092,51.58174
2093,12.981368
2094,10.791639
2095,14.610044
2096,13.254353
2097,18.760294
2098,33.985302
2099,21.641815
2100,11.524534
2101,15.387894
2102,10.676652
2103,9.936239
2104,26.408422
2105,33.417156
2106,13.912769
2107,10.604964
2108,8.435822
2109,14.596856
2110,40.40004
2111,10.92623
2112,53.408314
2113,8.202955
2114,14.9274645
2115,15.319525
2116,63.460915
2117,12.810368
2118,17.206669
2119,11.997904
2120,25.350399
2121,14.965495
2122,25.137909
2123,18.001839
2124,38.636528
2125,9.039175
2126,6.327203
2127,6.669323
2128,7.577631
2129,11.647133
2130,73.27437
2131,17.031467
2132,30.168964
2133,11.326761
2134,9.5139065
2135,22.276127
2136,18.526829
2137,20.993944
2138,32.163113
2139,22.465498
2140,14.698297
2141,18.32176
2142,14.94522
2143,14.374927
2144,9.190571
2145,23.206846
2146,18.278524
2147,13.150386
2148,12.215702
2149,20.193327
2150,36.813515
2151,40.052063
2152,4.747895
2153,12.442801
2154,9.1524725
2155,11.994672
2156,9.461664
2157,26.417208
2158,23.859812
2159,21.48587
2160,14.01171
2161,34.059116
2162,25.126657
2163,34.487576
2164,11.712705
2165,19.313627
2166,15.263037
2167,22.292788
2168,25.128557
2169,16.321182
2170,21.568491
2171,13.987925
2172,13.083535
2173,27.990831
2174,7.1746607
2175,26.338846
2176,39.87406
2177,32.13702
2178,10.7025795
2179,22.234833
2180,20.253263
2181,39.12359
2182,12.976032
2183,18.786457
2184,22.650635
2185,13.53843
2186,16.426079
2187,35.371708
2188,9.524342
2189,31.417202
2190,24.707739
2191,20.582247
2192,19.977203
2193,22.85502
2194,28.674614
2195,21.966755
2196,4.2390413
2197,21.255219
2198,28.059666
2199,71.16918
2200,17.843023
2201,13.383469
2202,29.565489
2203,13.698968
2204,27.372196
2205,14.504656
2206,65.70368
2207,29.257324
2208,14.222778
2209,12.94651
2210,7.2913
2211,50.766884
2212,31.843834
2213,4.219825
2214,19.785671
2215,18.166073
2216,15.583279
2217,23.348803
2218,23.232225
2219,17.755161
2220,22.966248
2221,17.228651
2222,12.0069065
2223,17.325678
2224,25.764044
2225,10.541961
2226,15.345919
2227,14.837021
2228,9.943297
2229,29.661688
2230,13.09457
2231,27.194283
2232,10.915157
2233,36.17784
2234,38.243515
2235,11.093342
2236,12.886413
2237,14.001149
2238,33.284176
2239,27.408213
2240,7.2126894
2241,7.5691195
2242,27.435257
2243,47.46681
2244,56.414165
2245,86.07287
2246,14.333658
2247,28.237978
2248,31.33979
2249,106.837494
2250,29.462053
2251,12.889615
2252,13.256724
2253,23.197348
2254,19.850592
2255,27.349144
2256,10.296108
2257,33.583954
2258,28.00156
2259,41.605797
2260,25.219486
2261,12.450226
2262,18.756695
2263,11.063712
2264,61.99801
2265,11.298187
2266,21.426094
2267,33.981384
2268,29.140541
2269,12.070503
2270,13.853234
2271,18.858952
2272,13.600493
2273,83.657196
2274,14.189779
2275,19.90401
2276,14.602558
2277,10.733364
2278,39.64698
2279,7.750635
2280,18.141344
2281,10.680194
2282,23.644772
2283,18.870739
2284,8.201913
2285,12.924871
2286,9.287529
2287,9.378741
2288,25.683374
2289,10.35748
2290,15.707853
2291,26.716936
2292,16.387499
2293,17.196428
2294,9.748804
2295,10.192449
2296,35.425236
2297,9.966851
2298,40.070595
2299,24.760578
2300,25.814156
2301,5.0703516
2302,10.740665
2303,31.088837
2304,11.6261425
2305,19.59683
2306,12.942595
2307,9.149038
2308,42.279453
2309,10.743742
2310,27.550116
2311,38.926235
2312,13.093004
2313,45.3888
2314,22.705603
2315,33.73915
2316,28.634089
2317,23.631115
2318,8.110094
2319,11.296053
2320,26.462059
2321,14.525455
2322,32.47852
2323,30.707039
2324,59.039013
2325,27.501583
2326,15.472624
2327,18.708988
2328,8.472931
2329,13.43459
2330,16.514076
2331,11.704551
2332,125.49283
2333,27.72863
2334,37.672848
2335,35.46723
2336,17.642063
2337,27.001865
2338,17.85917
2339,5.7553134
2340,30.29594
2341,21.869299
2342,12.29629
2343,13.354657
2344,18.780703
2345,13.644654
2346,16.95045
2347,15.003052
2348,8.636128
2349,225.42491
2350,19.342344
2351,13.216554
2352,17.39593
2353,24.616436
2354,31.749168
2355,13.6351185
2356,16.520258
2357,14.984394
2358,16.596422
2359,26.069826
2360,76.78333
2361,30.468273
2362,12.147244
2363,14.438054
2364,42.686226
2365,12.792129
2366,28.99054
2367,21.733196
2368,23.028324
2369,63.082573
2370,24.16491
2371,23.39462
2372,31.721134
2373,62.18842
2374,11.697395
2375,21.261087
2376,18.323524
2377,43.037964
2378,20.38469
2379,27.170462
2380,12.178149
2381,14.050278
2382,8.969292
2383,18.748848
2384,34.199707
2385,18.30787
2386,17.858316
2387,7.2918053
2388,14.057743
2389,4.984264
2390,25.07147
2391,12.223193
2392,21.972473
2393,11.564569
2394,10.861717
2395,10.501001
2396,24.224798
2397,29.921059
2398,16.035355
2399,23.863731
2400,31.053902
2401,10.851156
2402,23.701462
2403,14.708555
2404,23.967045
2405,11.141739
2406,15.443422
2407,8.993315
2408,16.250715
2409,27.371458
2410,16.102438
2411,10.962431
2412,49.045204
2413,30.353588
2414,9.839034
2415,16.049093
2416,7.7095375
2417,16.589462
2418,12.237199
2419,89.9554
2420,23.410864
2421,18.570402
2422,4.107427
2423,66.48787
2424,10.531514
2425,8.23884
2426,59.774864
2427,19.68933
2428,11.571015
2429,52.270138
2430,15.740662
2431,8.363235
2432,17.93562
2433,37.442432
2434,10.230015
2435,14.871381
2436,8.239457
2437,11.563692
2438,16.428152
2439,16.984806
2440,7.826352
2441,21.958778
2442,22.701036
2443,15.425344
2444,14.115856
2445,23.568512
2446,14.042185
2447,57.371555
2448,27.480389
2449,10.502196
2450,6.0157514
2451,20.654467
2452,15.265387
2453,34.391216
2454,27.509289
2455,18.033165
2456,15.723415
2457,58.26186
2458,16.517513
2459,16.034397
2460,20.1361
2461,12.397389
2462,10.605434
2463,10.823817
2464,16.513662
2465,11.681832
2466,26.663046
2467,23.627151
2468,11.931293
2469,12.09654
2470,15.371477
2471,15.120808
2472,13.675605
2473,6.2546296
2474,7.1810284
2475,25.733234
2476,19.37082
2477,21.026932
2478,23.81379
2479,16.445255
2480,5.9610705
2481,22.973328
2482,22.993805
2483,12.429024
2484,12.533984
2485,8.063991
2486,10.911431
2487,17.717089
2488,13.236348
2489,48.238464
2490,6.5324626
2491,25.859001
2492,9.910152
2493,37.26925
2494,23.54219
2495,12.279693
2496,7.7820864
2497,9.406726
2498,78.17542
2499,24.602312
2500,19.120272
2501,18.903057
2502,16.402338
2503,19.210302
2504,7.8394423
2505,11.090251
2506,8.226038
2507,17.70871
2508,10.81802
2509,67.7828
2510,13.834859
2511,13.189737
2512,6.334612
2513,31.786629
2514,16.944508
2515,21.920893
2516,18.63677
2517,19.09295
2518,14.102629
2519,9.529994
2520,51.33408
2521,16.542126
2522,9.737895
2523,22.896626
2524,17.13358
2525,13.5250635
2526,63.609947
2527,12.759708
2528,19.542423
2529,40.387478
2530,13.187995
2531,33.532654
2532,12.312957
2533,57.701256
2534,17.865301
2535,17.374048
2536,18.57856
2537,58.68526
2538,23.503357
2539,8.54797
2540,20.812647
2541,17.528173
2542,16.883844
2543,11.032623
2544,17.825497
2545,21.129707
2546,33.787388
2547,26.984745
2548,9.311638
2549,8.866637
2550,14.148951
2551,10.385082
2552,32.088192
2553,32.676064
2554,24.706556
2555,20.207262
2556,17.25124
2557,22.392591
2558,48.947113
2559,23.75816
2560,20.164646
2561,17.438702
2562,11.980499
2563,35.157303
2564,39.61323
2565,24.921001
2566,11.316028
2567,24.37736
2568,22.082468
2569,12.268603
2570,33.34906
2571,23.805166
2572,15.231367
2573,33.264908
2574,34.191494
2575,9.024521
2576,66.81546
2577,24.872818
2578,19.047617
2579,6.1612964
2580,7.297721
2581,10.5801115
2582,37.49446
2583,28.874224
2584,22.718193
2585,16.0102
2586,25.285606
2587,19.07413
2588,18.819511
2589,20.430958
2590,9.102209
2591,10.423602
2592,40.905243
2593,40.115517
2594,11.373497
2595,15.081602
2596,19.617746
2597,59.825775
2598,16.860315
2599,12.009639
2600,27.791769
2601,9.817356
2602,15.845633
2603,6.768071
2604,17.050213
2605,16.714857
2606,30.2397
2607,20.247583
2608,17.378004
2609,31.31755
2610,31.453316
2611,23.135859
2612,12.504775
2613,17.082548
2614,22.227427
2615,14.86153
2616,26.266857
2617,16.826443
2618,37.22628
2619,9.662092
2620,26.11739
2621,24.665257
2622,35.579823
2623,20.357124
2624,17.997662
2625,12.752811
2626,82.66636
2627,26.2431
2628,15.380878
2629,62.259384
2630,8.909333
2631,32.89805
2632,7.530241
2633,17.476042
2634,7.4533815
2635,13.15546
2636,14.449236
2637,11.311186
2638,19.090748
2639,20.714811
2640,16.526783
2641,12.265776
2642,13.43711
2643,28.820938
2644,17.265858
2645,16.017689
2646,47.95695
2647,48.682037
2648,16.43045
2649,26.725483
2650,12.34962
2651,18.288153
2652,8.20084
2653,14.896705
2654,20.231647
2655,7.4271994
2656,15.08003
2657,43.484688
2658,21.806475
2659,27.657066
2660,18.344845
2661,19.79504
2662,54.462177
2663,44.875473
2664,17.049335
2665,29.066092
2666,14.668308
2667,15.269886
2668,11.0451145
2669,13.986159
2670,27.863558
2671,29.443684
2672,30.160769
2673,18.407745
2674,16.48452
2675,12.34749
2676,15.589476
2677,18.490595
2678,24.873953
2679,9.457529
2680,52.98601
2681,12.4891615
2682,68.64202
2683,20.632
2684,15.196331
2685,6.2426343
2686,9.409567
2687,5.3777537
2688,14.253317
2689,10.627644
2690,6.138499
2691,14.816936
2692,38.062084
2693,10.114521
2694,20.23793
2695,4.6981816
2696,30.966555
2697,11.662804
2698,23.88756
2699,29.11505
2700,27.672068
2701,39.73609
2702,31.747597
2703,16.517275
2704,10.687236
2705,15.914654
2706,28.746853
2707,23.073355
2708,17.169157
2709,20.77129
2710,22.542078
2711,13.706827
2712,14.336244
2713,27.202753
2714,45.209976
2715,21.307343
2716,21.593164
2717,27.914589
2718,19.481646
2719,12.496442
2720,55.87459
2721,14.118123
2722,17.23989
2723,10.98789
2724,18.904604
2725,69.943596
2726,19.197392
2727,54.174553
2728,8.536609
2729,27.787685
2730,30.237041
2731,15.26066
2732,29.044989
2733,11.568198
2734,38.179317
2735,24.413258
2736,24.101122
2737,30.866673
2738,13.244391
2739,34.253433
2740,25.099152
2741,6.717483
2742,28.92294
2743,14.075514
2744,12.541204
2745,29.079664
2746,17.864672
2747,12.685316
2748,33.895767
2749,15.8191185
2750,36.717262
2751,8.923724
2752,12.789959
2753,15.568396
2754,30.461613
2755,19.156628
2756,28.813957
2757,6.5160785
2758,16.59162
2759,31.539143
2760,7.127701
2761,26.77815
2762,15.797022
2763,23.392172
2764,11.309681
2765,12.154085
2766,26.142952
2767,12.970689
2768,23.375412
2769,15.411331
2770,30.734642
2771,16.729828
2772,7.811535
2773,19.506891
2774,16.321281
2775,12.953182
2776,28.111849
2777,12.912506
2778,11.543366
2779,21.312246
2780,13.372369
2781,14.983327
2782,9.361016
2783,41.73607
2784,36.11944
2785,9.803812
2786,17.525219
2787,21.340342
2788,19.832048
2789,25.420547
2790,56.322742
2791,13.827656
2792,43.156166
2793,25.909023
2794,26.037048
2795,27.134808
2796,23.030949
2797,19.813486
2798,42.873074
2799,14.82294
2800,25.733719
2801,8.785875
2802,32.84064
2803,25.048754
2804,12.140497
2805,13.482378
2806,18.17655
2807,8.1606245
2808,15.377382
2809,15.044029
2810,18.454063
2811,17.687685
2812,16.504133
2813,17.999846
2814,17.18602
2815,24.763735
2816,13.44516
2817,26.53503
2818,20.024855
2819,22.720404
2820,11.3801775
2821,14.117878
2822,11.825058
2823,13.620592
2824,20.529594
2825,8.476256
2826,115.67149
2827,14.849173
2828,24.32862
2829,20.62162
2830,17.43333
2831,39.636925
2832,30.092285
2833,28.701958
2834,13.670438
2835,14.296174
2836,18.341091
2837,12.065238
2838,15.237919
2839,24.490091
2840,17.66341
2841,25.80885
2842,17.754932
2843,24.39576
2844,12.322721
2845,16.989285
2846,15.504227
2847,8.982711
2848,23.986635
2849,10.131382
2850,13.32644
2851,61.05788
2852,16.112904
2853,40.095043
2854,13.222463
2855,27.496574
2856,8.32237
2857,53.746956
2858,38.238884
2859,22.966562
2860,26.237028
2861,41.395176
2862,23.539318
2863,30.418945
2864,36.43052
2865,40.712082
2866,33.272
2867,11.658575
2868,15.67975
2869,23.79091
2870,28.747051
2871,16.786915
2872,15.299099
2873,39.33123
2874,10.364507
2875,6.67917
2876,36.867294
2877,9.802534
2878,18.150831
2879,23.941324
2880,9.401792
2881,9.9064665
2882,30.309149
2883,12.018923
2884,16.178194
2885,14.232879
2886,26.971485
2887,13.31309
2888,16.376463
2889,14.59348
2890,20.054934
2891,27.809416
2892,10.99887
2893,39.190685
2894,30.682072
2895,32.387764
2896,38.025494
2897,13.421859
2898,18.23589
2899,21.326508
2900,35.218475
2901,9.320535
2902,25.516317
2903,32.435528
2904,67.00833
2905,6.3091846
2906,16.473085
2907,17.02289
2908,21.888569
2909,42.039562
2910,11.140856
2911,9.6749325
2912,37.833374
2913,25.624275
2914,24.12992
2915,34.96988
2916,21.63401
2917,16.44701
2918,57.698177
2919,12.703858
2920,60.495953
2921,32.47347
2922,32.54462
2923,22.530811
2924,24.0191
2925,21.081495
2926,12.960287
2927,23.22527
2928,13.967959
2929,17.900358
2930,27.49084
2931,16.749317
2932,19.5195
2933,20.824476
2934,13.453734
2935,16.844154
2936,28.487816
2937,14.025764
2938,11.5872345
2939,14.887767
2940,37.70027
2941,19.251768
2942,22.205894
2943,11.491983
2944,18.461546
2945,13.699217
2946,12.811471
2947,6.164223
2948,13.547643
2949,17.157213
2950,7.303195
2951,29.053371
2952,14.709731
2953,28.972784
2954,14.07312
2955,7.2226486
2956,32.07649
2957,18.565817
2958,70.44787
2959,12.9993105
2960,11.672369
2961,14.490851
2962,23.903248
2963,10.23363
2964,10.185211
2965,18.62094
2966,10.362396
2967,6.6657233
2968,10.301906
2969,19.803295
2970,32.487453
2971,18.875118
2972,67.51265
2973,12.447481
2974,15.41153
2975,24.151234
2976,12.38948
2977,18.327055
2978,38.95992
2979,12.631082
2980,12.927786
2981,15.470591
2982,19.476845
2983,14.963071
2984,14.796268
2985,11.876672
2986,24.207682
2987,41.41484
2988,17.686537
2989,26.891844
2990,27.419125
2991,10.084607
2992,10.420297
2993,28.702057
2994,21.24131
2995,16.619188
2996,25.758059
2997,36.472546
2998,14.261571
2999,40.904144
3000,17.462845
3001,25.79557
3002,53.26182
3003,16.30639
3004,11.309044
3005,29.298782
3006,18.109089
3007,4.7362275
3008,21.27
3009,12.749417
3010,8.93129
3011,20.315859
3012,40.707897
3013,12.182232
3014,25.046656
3015,23.13827
3016,12.426869
3017,15.45726
3018,11.607976
3019,23.52667
3020,13.84087
3021,13.083583
3022,15.285263
3023,35.541203
3024,11.11273
3025,14.745811
3026,6.2051663
3027,23.48921
3028,12.984982
3029,18.627386
3030,36.01859
3031,73.466866
3032,20.774223
3033,11.529358
3034,35.709564
3035,61.370945
3036,9.323054
3037,57.74082
3038,12.920589
3039,20.779617
3040,6.834171
3041,25.095293
3042,15.147766
3043,24.82973
3044,21.810932
3045,78.0385
3046,33.899696
3047,12.266427
3048,11.3648615
3049,27.099554
3050,34.464577
3051,16.264414
3052,10.663038
3053,39.801067
3054,15.305223
3055,11.40397
3056,27.677017
3057,9.850424
3058,8.393249
3059,31.637447
3060,24.133423
3061,22.010817
3062,8.508799
3063,13.754749
3064,17.064682
3065,33.41385
3066,11.762418
3067,16.034185
3068,34.49751
3069,30.579622
3070,18.76025
3071,10.616142
3072,24.13241
3073,16.500273
3074,20.057407
3075,9.819399
3076,25.153425
3077,10.517679
3078,11.222479
3079,71.00361
3080,13.550865
3081,16.090357
3082,11.602924
3083,16.073246
3084,18.138054
3085,7.9562864
3086,18.297626
3087,68.239716
3088,6.9163775
3089,22.433697
3090,11.967072
3091,7.794977
3092,10.962311
3093,15.017649
3094,9.815089
3095,21.493736
3096,6.9964266
3097,33.09278
3098,25.011585
3099,15.187334
3100,50.598873
3101,25.869434
3102,10.01834
3103,6.534072
3104,10.045326
3105,21.336779
3106,7.0753326
3107,15.763746
3108,19.820766
3109,27.43312
3110,43.72393
3111,17.001198
3112,18.643635
3113,36.33331
3114,15.530458
3115,13.571076
3116,19.753845
3117,50.903767
3118,26.988382
3119,23.339529
3120,18.953545
3121,7.4467335
3122,10.467946
3123,16.734314
3124,51.117188
3125,23.62023
3126,38.572613
3127,11.738539
3128,13.293826
3129,71.039154
3130,38.208717
3131,21.220104
3132,12.897929
3133,19.8852
3134,27.791597
3135,20.145592
3136,20.376125
3137,25.269287
3138,53.02795
3139,8.999021
3140,20.874664
3141,19.251686
3142,13.59647
3143,16.416891
3144,12.562853
3145,6.2091246
3146,25.558815
3147,40.352737
3148,17.091501
3149,17.427992
3150,19.181604
3151,95.38084
3152,15.186808
3153,27.771828
3154,10.237219
3155,7.2406864
3156,22.763853
3157,29.012192
3158,22.834667
3159,17.517107
3160,10.606935
3161,9.044287
3162,17.218716
3163,17.27662
3164,24.0796
3165,20.10497
3166,6.7731104
3167,14.694625
3168,23.637934
3169,16.82717
3170,11.0883465
3171,14.258788
3172,26.298756
3173,18.058393
3174,30.65858
3175,13.486574
3176,13.850745
3177,23.824411
3178,18.172724
3179,6.5633717
3180,19.164875
3181,16.441828
3182,10.047983
3183,105.73754
3184,21.648672
3185,45.486897
3186,15.360203
3187,20.848581
3188,23.152794
3189,37.450817
3190,23.990372
3191,31.983643
3192,38.906395
3193,33.187756
3194,15.939428
3195,23.951584
3196,9.032547
3197,36.102165
3198,27.426939
3199,17.827587
3200,12.596417
3201,27.277994
3202,21.23947
3203,4.6281266
3204,31.712631
3205,15.99128
3206,12.572874
3207,33.876312
3208,13.336321
3209,9.050246
3210,24.04975
3211,23.080444
3212,13.987039
3213,71.42464
3214,7.1627455
3215,25.61666
3216,10.770169
3217,40.85763
3218,12.413524
3219,14.679279
3220,18.057535
3221,13.725634
3222,5.0097346
3223,8.20871
3224,22.80567
3225,25.440681
3226,7.5050316
3227,23.519503
3228,23.780445
3229,11.191976
3230,16.5281
3231,53.876305
3232,15.063845
3233,16.137663
3234,20.167341
3235,13.094771
3236,50.76971
3237,15.960733
3238,46.257046
3239,13.144904
3240,17.45153
3241,13.31806
3242,16.846823
3243,23.859457
3244,18.427797
3245,20.904537
3246,22.63696
3247,10.875637
3248,47.696564
3249,25.682236
3250,8.958169
3251,4.72552
3252,30.815779
3253,11.788354
3254,15.457531
3255,15.526545
3256,6.8007526
3257,14.98856
3258,29.41982
3259,13.024843
3260,20.484035
3261,14.942202
3262,34.338478
3263,21.512428
3264,35.855713
3265,25.765203
3266,53.762753
3267,19.37655
3268,17.912374
3269,15.375532
3270,37.456898
3271,20.202358
3272,14.209583
3273,7.8584023
3274,30.38562
3275,23.633764
3276,9.887026
3277,11.78793
3278,23.034105
3279,13.314592
3280,46.71558
3281,21.056843
3282,13.997322
3283,18.592766
3284,4.611539
3285,16.902655
3286,25.565428
3287,25.113485
3288,20.794453
3289,9.205335
3290,12.649193
3291,47.139133
3292,12.746104
3293,30.209536
3294,6.8249493
3295,13.595708
3296,19.037874
3297,21.914314
3298,8.494606
3299,14.100944
3300,23.610493
3301,19.35624
3302,27.103666
3303,29.199438
3304,15.964418
3305,30.034178
3306,30.134464
3307,11.516063
3308,25.484018
3309,35.06763
3310,15.101463
3311,23.893454
3312,16.931553
3313,20.513939
3314,14.222811
3315,13.422443
3316,38.669098
3317,16.819828
3318,25.835152
3319,8.817398
3320,44.973007
3321,21.833454
3322,17.856733
3323,15.759775
3324,17.263594
3325,23.976236
3326,9.847827
3327,16.293926
3328,26.13839
3329,16.501867
3330,10.598209
3331,42.203297
3332,10.781899
3333,28.631643
3334,23.80083
3335,19.41519
3336,22.4923
3337,33.069313
3338,35.815823
3339,6.817319
3340,30.66844
3341,19.384287
3342,15.120165
3343,16.646349
3344,60.3836
3345,19.070688
3346,15.580736
3347,16.15567
3348,7.8216705
3349,16.486414
3350,10.286132
3351,14.992388
3352,20.565813
3353,56.17443
3354,46.918453
3355,23.610458
3356,15.417255
3357,6.937019
3358,24.462364
3359,30.95162
3360,19.964529
3361,26.386084
3362,52.231083
3363,27.74913
3364,34.91102
3365,17.909597
3366,49.24893
3367,18.647055
3368,20.399048
3369,15.260323
3370,17.40115
3371,21.896042
3372,38.353943
3373,19.835331
3374,25.297617
3375,16.143429
3376,22.257494
3377,8.536673
3378,11.065728
3379,22.642962
3380,14.329597
3381,28.542452
3382,10.761698
3383,13.083576
3384,20.124336
3385,30.283361
3386,28.800028
3387,7.5386696
3388,26.410378
3389,49.486572
3390,86.43221
3391,11.065597
3392,44.49005
3393,39.291615
3394,29.906208
3395,12.989904
3396,13.717816
3397,26.119122
3398,17.971893
3399,21.111376
3400,18.63629
3401,57.42728
3402,8.717836
3403,47.731277
3404,20.388666
3405,39.876247
3406,6.9530196
3407,17.314941
3408,24.385178
3409,9.829092
3410,5.116116
3411,14.633251
3412,10.697073
3413,54.758957
3414,27.792015
3415,37.97119
3416,13.804703
3417,33.565315
3418,102.29273
3419,11.427207
3420,20.926733
3421,9.457507
3422,18.242367
3423,13.926097
3424,15.312134
3425,15.139063
3426,11.006001
3427,6.8167562
3428,10.875673
3429,39.288837
3430,39.0255
3431,31.729233
3432,36.3417
3433,18.428654
3434,24.596613
3435,20.902203
3436,21.806002
3437,12.088169
3438,11.591881
3439,35.14061
3440,19.869894
3441,23.708107
3442,10.409038
3443,18.66941
3444,12.072145
3445,8.631929
3446,15.451551
3447,15.450245
3448,117.16397
3449,11.838436
3450,10.038805
3451,29.480637
3452,32.80511
3453,9.438003
3454,9.407785
3455,5.3698587
3456,39.091488
3457,8.23393
3458,9.485319
3459,12.3557415
3460,25.878162
3461,33.916965
3462,8.408048
3463,14.77071
3464,14.739487
3465,40.141563
3466,17.069008
3467,12.191434
3468,13.725661
3469,21.14344
3470,50.712498
3471,12.824266
3472,16.144415
3473,55.81377
3474,13.924994
3475,15.771374
3476,21.101658
3477,30.619114
3478,20.339544
3479,50.13598
3480,19.41046
3481,44.184486
3482,42.57759
3483,38.67151
3484,15.684467
3485,25.097477
3486,11.83152
3487,18.148987
3488,58.095596
3489,9.369579
3490,12.184202
3491,220.87367
3492,15.210308
3493,40.11744
3494,14.839676
3495,17.669174
3496,23.395935
3497,16.088861
3498,26.950413
3499,46.03016
3500,14.320189
3501,28.682278
3502,16.26734
3503,12.369456
3504,22.42061
3505,20.136463
3506,9.378026
3507,19.077278
3508,9.911604
3509,17.158031
3510,49.296074
3511,70.455574
3512,16.42501
3513,35.46889
3514,17.940582
3515,15.75008
3516,3.751328
3517,12.210564
3518,9.858087
3519,9.794128
3520,11.937411
3521,18.337831
3522,21.528542
3523,8.956828
3524,61.853714
3525,19.29663
3526,23.202934
3527,23.185062
3528,11.903068
3529,10.027725
3530,27.136364
3531,9.1630535
3532,8.030119
3533,11.467808
3534,11.933701
3535,9.271691
3536,19.08489
3537,23.15364
3538,31.79404
3539,33.898697
3540,12.264409
3541,32.51939
3542,20.69956
3543,11.490658
3544,32.266083
3545,13.177293
3546,15.227598
3547,15.252344
3548,11.1797085
3549,16.979902
3550,33.63071
3551,17.18285
3552,12.778253
3553,28.369562
3554,69.13798
3555,6.966419
3556,11.276272
3557,12.946816
3558,47.650063
3559,25.892347
3560,12.138881
3561,11.651126
3562,104.98951
3563,22.359602
3564,8.288782
3565,34.11057
3566,23.22765
3567,65.89738
3568,15.34194
3569,83.73118
3570,28.531607
3571,14.792721
3572,63.741074
3573,17.711796
3574,7.3714123
3575,41.55331
3576,17.342218
3577,19.29159
3578,14.726314
3579,13.802238
3580,40.678432
3581,17.222029
3582,18.276894
3583,26.462591
3584,10.891953
3585,16.521072
3586,26.804806
3587,10.593808
3588,66.49846
3589,26.962456
3590,60.093636
3591,19.098131
3592,31.580551
3593,13.399406
3594,12.993574
3595,9.105579
3596,6.51999
3597,29.244905
3598,21.173622
3599,13.0255995
3600,12.025951
3601,12.192211
